order_id,order_date,category,is_size_sensitive,price,discount_pct,customer_id,customer_past_orders,customer_past_return_rate,payment_method,region,delivery_days,days_to_purchase,returned
2591,2023-01-17 00:00:00+00:00,Apparel,1,946.57,0.0,1788,1,0.45400421122017487,COD,South,13,0,0
1167,2023-01-17 00:00:00+00:00,Apparel,1,1653.09,0.0,2540,0,0.0,Prepaid,South,14,8,0
1398,2023-01-17 00:00:00+00:00,Apparel,1,675.58,0.04445189822285459,1458,0,0.0,Prepaid,South,8,3,0
2535,2023-01-17 00:00:00+00:00,Apparel,1,2016.47,0.18125647716446888,1487,7,0.10238361452040373,Prepaid,South,8,4,0
4637,2023-01-17 00:00:00+00:00,Apparel,1,193.57,0.0,1753,6,0.03312973405138209,Prepaid,North,7,5,0
3980,2023-01-17 00:00:00+00:00,Electronics,0,1338.6,0.0,2909,1,0.23025918483073354,Prepaid,South,12,3,0
4427,2023-01-17 00:00:00+00:00,Apparel,1,1171.47,0.0,2586,0,0.0,COD,North,13,0,1
3267,2023-01-17 00:00:00+00:00,Apparel,1,2903.74,0.3025665615558997,3922,0,0.0,Prepaid,South,12,1,1
878,2023-01-17 00:00:00+00:00,Electronics,0,1923.81,0.0805361404615285,3330,3,0.0905724950572223,Prepaid,West,11,3,0
2446,2023-01-17 00:00:00+00:00,Electronics,0,1306.15,0.0,1957,2,0.11612734767771249,Prepaid,North,11,0,0
4649,2023-01-17 00:00:00+00:00,Apparel,1,1577.46,0.0,3223,1,0.37779222855291583,Prepaid,South,3,1,0
3830,2023-01-17 00:00:00+00:00,Home,0,1380.66,0.0,2977,2,0.2153269856267866,Prepaid,East,9,12,0
3530,2023-01-17 00:00:00+00:00,Beauty,0,544.1,0.2722849145049112,3675,1,0.0905322714684799,COD,South,6,0,0
1750,2023-01-17 00:00:00+00:00,Electronics,0,519.26,0.1875225688402348,1367,3,0.11978274395787776,COD,East,6,0,0
3895,2023-01-17 00:00:00+00:00,Apparel,1,1615.18,0.0,4287,2,0.26681649345441344,Prepaid,East,2,0,0
3058,2023-01-17 00:00:00+00:00,Footwear,1,554.16,0.20435640773085958,3807,2,0.23943146055660341,Prepaid,East,6,3,0
2499,2023-01-17 00:00:00+00:00,Footwear,1,1515.73,0.0,2344,0,0.0,COD,East,14,1,0
4172,2023-01-17 00:00:00+00:00,Home,0,293.88,0.0,2147,2,0.0770681826630312,COD,South,5,2,0
353,2023-01-17 00:00:00+00:00,Apparel,1,236.36,0.10733220567828707,1858,1,0.1072987753001369,COD,East,10,0,0
2890,2023-01-17 00:00:00+00:00,Apparel,1,393.45,0.0,2740,3,0.2785203393677331,Prepaid,East,14,0,0
3452,2023-01-18 00:00:00+00:00,Electronics,0,2593.67,0.491673961356874,1368,4,0.5611641189697407,Prepaid,North,7,3,0
3704,2023-01-18 00:00:00+00:00,Footwear,1,2402.37,0.0,1578,1,0.27016561850323156,COD,West,13,3,0
3966,2023-01-18 00:00:00+00:00,Apparel,1,1207.69,0.0,3153,3,0.27861927157479227,Prepaid,East,5,0,1
4587,2023-01-18 00:00:00+00:00,Footwear,1,2098.4,0.0,2914,0,0.0,COD,East,10,0,0
1765,2023-01-18 00:00:00+00:00,Apparel,1,1378.24,0.0,1588,5,0.45354598893640746,Prepaid,East,12,0,1
3793,2023-01-18 00:00:00+00:00,Apparel,1,3040.78,0.0,4282,1,0.45908114653716553,Prepaid,South,3,3,1
44,2023-01-18 00:00:00+00:00,Apparel,1,332.27,0.16915215034869316,2630,1,0.2911807536996137,Prepaid,West,1,1,0
2614,2023-01-18 00:00:00+00:00,Apparel,1,1679.29,0.0,2980,5,0.22038378225371583,Prepaid,East,8,0,0
871,2023-01-18 00:00:00+00:00,Footwear,1,355.36,0.0,2029,1,0.1974649017651994,Prepaid,West,6,0,0
1472,2023-01-18 00:00:00+00:00,Home,0,211.51,0.32599448307813417,3457,2,0.09605780465984282,COD,North,1,1,0
1725,2023-01-18 00:00:00+00:00,Electronics,0,1366.54,0.0,3940,4,0.053085345031828275,COD,West,6,1,0
1210,2023-01-18 00:00:00+00:00,Electronics,0,638.41,0.019827713485782425,1911,0,0.0,COD,West,9,0,1
4497,2023-01-18 00:00:00+00:00,Electronics,0,1532.88,0.0,4073,2,0.0760688537493027,COD,West,4,0,0
4043,2023-01-18 00:00:00+00:00,Beauty,0,1236.5,0.2680396605110812,3451,2,0.34376097739479905,Prepaid,North,3,3,0
337,2023-01-18 00:00:00+00:00,Apparel,1,1703.34,0.0,4114,4,0.3503512554228866,Prepaid,East,6,1,1
1910,2023-01-18 00:00:00+00:00,Beauty,0,2160.89,0.0,2301,3,0.04620379139837405,Prepaid,South,11,2,0
4461,2023-01-19 00:00:00+00:00,Apparel,1,2626.43,0.1890035195802838,3384,0,0.0,Prepaid,North,1,0,0
3590,2023-01-19 00:00:00+00:00,Home,0,650.06,0.0,1081,6,0.025657994491281567,Prepaid,South,2,1,0
3967,2023-01-19 00:00:00+00:00,Home,0,4700.49,0.0,2871,2,0.04034478426057396,Prepaid,North,6,1,0
615,2023-01-19 00:00:00+00:00,Footwear,1,1023.58,0.22041091152691572,3578,2,0.040638949567193675,Prepaid,West,4,0,0
4294,2023-01-19 00:00:00+00:00,Electronics,0,238.2,0.2648123625058241,3451,2,0.16662541890985302,Prepaid,South,12,0,0
950,2023-01-19 00:00:00+00:00,Apparel,1,154.73,0.26610558450992156,2841,3,0.4907267793857026,Prepaid,East,9,0,0
552,2023-01-19 00:00:00+00:00,Footwear,1,559.42,0.12160038764586188,3469,0,0.0,Prepaid,North,11,1,0
1209,2023-01-19 00:00:00+00:00,Electronics,0,378.92,0.24953445505557034,3545,6,0.1493915277545097,Prepaid,West,10,1,0
3665,2023-01-19 00:00:00+00:00,Apparel,1,557.08,0.0,1075,4,0.02391662743953523,Prepaid,North,4,4,0
620,2023-01-19 00:00:00+00:00,Home,0,318.96,0.0,2243,2,0.05409463235138828,COD,East,9,5,0
1394,2023-01-19 00:00:00+00:00,Apparel,1,1830.1,0.0,1643,2,0.339915424252169,Prepaid,North,11,3,1
3502,2023-01-19 00:00:00+00:00,Footwear,1,12816.01,0.0,2654,2,0.7079857641462542,Prepaid,East,5,1,1
2208,2023-01-19 00:00:00+00:00,Electronics,0,951.52,0.0,4225,2,0.3119412941228386,Prepaid,East,11,4,0
2139,2023-01-19 00:00:00+00:00,Apparel,1,137.71,0.08574575353029706,4217,3,0.3054633422342604,COD,West,10,8,1
3135,2023-01-19 00:00:00+00:00,Electronics,0,803.89,0.0,4154,0,0.0,Prepaid,West,5,0,0
424,2023-01-19 00:00:00+00:00,Beauty,0,2365.97,0.0,2164,3,0.029355810760599333,Prepaid,North,8,0,0
4616,2023-01-19 00:00:00+00:00,Electronics,0,1297.04,0.0,1715,3,0.08801171857451048,Prepaid,East,8,0,0
2071,2023-01-19 00:00:00+00:00,Beauty,0,701.35,0.0,3720,5,0.02473562283380981,COD,East,4,2,0
3401,2023-01-19 00:00:00+00:00,Electronics,0,16566.69,0.590971604008589,1155,2,0.1832636806941324,Prepaid,South,5,2,1
2248,2023-01-19 00:00:00+00:00,Apparel,1,724.9,0.0,3781,1,0.24295041790384744,COD,South,3,3,0
2743,2023-01-19 00:00:00+00:00,Footwear,1,2888.55,0.0,4228,4,0.11189384180152843,Prepaid,South,13,5,0
3286,2023-01-19 00:00:00+00:00,Apparel,1,1499.38,0.0,3671,2,0.05413076900257692,Prepaid,West,5,2,0
3126,2023-01-19 00:00:00+00:00,Home,0,238.2,0.0,1129,0,0.0,Prepaid,South,2,1,0
4881,2023-01-19 00:00:00+00:00,Apparel,1,1378.96,0.08508821002484387,1475,1,0.4827912155126087,COD,West,13,0,1
2996,2023-01-19 00:00:00+00:00,Apparel,1,94.85,0.15098140590341275,2751,1,0.20339450775007714,Prepaid,West,12,0,0
2646,2023-01-19 00:00:00+00:00,Home,0,893.24,0.0,1634,0,0.0,COD,North,11,1,1
1542,2023-01-20 00:00:00+00:00,Apparel,1,519.76,0.14187599055792843,1140,1,0.36246004896596085,COD,North,4,0,0
3177,2023-01-20 00:00:00+00:00,Apparel,1,1998.23,0.36389356879105306,4363,2,0.21056099486173127,Prepaid,West,10,6,0
4345,2023-01-20 00:00:00+00:00,Apparel,1,187.46,0.0,3993,2,0.1823487021380407,Prepaid,East,11,12,0
2699,2023-01-20 00:00:00+00:00,Apparel,1,548.43,0.0,2966,2,0.056490681761837684,Prepaid,South,5,1,0
2689,2023-01-20 00:00:00+00:00,Footwear,1,141.1,0.25914018248471227,2417,3,0.279781214244093,Prepaid,East,7,0,0
2410,2023-01-20 00:00:00+00:00,Footwear,1,314.57,0.08875592022916767,3232,1,0.044402838522135155,COD,West,13,5,0
1283,2023-01-20 00:00:00+00:00,Apparel,1,521.57,0.0,3760,0,0.0,Prepaid,East,1,3,0
3204,2023-01-20 00:00:00+00:00,Footwear,1,9206.55,0.0,1478,1,0.04232665218475333,Prepaid,South,3,2,0
4944,2023-01-20 00:00:00+00:00,Home,0,2312.01,0.0,3378,4,0.20553027547985686,COD,North,5,2,0
2712,2023-01-20 00:00:00+00:00,Apparel,1,384.27,0.0,4123,4,0.4578000896756572,Prepaid,North,2,2,0
2922,2023-01-20 00:00:00+00:00,Footwear,1,1120.72,0.0,1263,1,0.12875405567214374,COD,South,4,0,1
4703,2023-01-20 00:00:00+00:00,Footwear,1,280.98,0.10091363961445561,1186,2,0.2968741070283584,COD,East,14,0,0
4843,2023-01-20 00:00:00+00:00,Footwear,1,3838.39,0.08076554656288396,4095,1,0.22260947319620247,Prepaid,West,2,5,0
4887,2023-01-20 00:00:00+00:00,Apparel,1,1184.31,0.2786188956437587,1284,0,0.0,COD,West,2,2,1
654,2023-01-20 00:00:00+00:00,Beauty,0,3037.2,0.0,1743,3,0.2067766207381735,Prepaid,East,2,4,0
951,2023-01-20 00:00:00+00:00,Home,0,386.57,0.5097627238196668,2325,1,0.19519763973419083,Prepaid,East,12,3,0
372,2023-01-20 00:00:00+00:00,Apparel,1,592.75,0.0,4079,3,0.012863126342159309,Prepaid,North,13,0,1
1889,2023-01-20 00:00:00+00:00,Beauty,0,4638.31,0.3476015935337742,1141,1,0.08865971291223504,Prepaid,East,5,0,0
1962,2023-01-20 00:00:00+00:00,Electronics,0,23195.45,0.0,4459,2,0.14219429121000987,Prepaid,West,9,1,0
3525,2023-01-20 00:00:00+00:00,Electronics,0,7595.12,0.22739401565281667,3073,2,0.26444549636069076,COD,North,14,2,0
1988,2023-01-20 00:00:00+00:00,Footwear,1,767.62,0.43065926975903557,2932,2,0.04297152343971084,Prepaid,East,8,1,1
2375,2023-01-20 00:00:00+00:00,Home,0,5424.29,0.006897171019971296,3440,1,0.3257988686225102,Prepaid,South,14,2,0
1999,2023-01-20 00:00:00+00:00,Apparel,1,1426.77,0.11977381782636703,3923,0,0.0,COD,East,9,0,0
4988,2023-01-20 00:00:00+00:00,Home,0,1408.66,0.21507625303677108,4487,1,0.37465290771155974,Prepaid,East,9,4,0
3803,2023-01-21 00:00:00+00:00,Footwear,1,183.21,0.0,2749,4,0.2069334650356244,COD,South,2,4,0
2538,2023-01-21 00:00:00+00:00,Beauty,0,864.73,0.0,2112,1,0.12322415369816438,COD,West,14,4,0
2838,2023-01-21 00:00:00+00:00,Electronics,0,259.54,0.005366787094618061,1910,1,0.060374479684386584,Prepaid,South,4,1,0
2124,2023-01-21 00:00:00+00:00,Apparel,1,971.91,0.0,4219,2,0.08396904667163034,Prepaid,East,7,0,1
1764,2023-01-21 00:00:00+00:00,Electronics,0,245.15,0.0,2224,3,0.2960215382079715,Prepaid,South,6,10,0
4521,2023-01-21 00:00:00+00:00,Beauty,0,1005.59,0.0,4092,3,0.1440028895616097,Prepaid,East,4,2,0
2858,2023-01-21 00:00:00+00:00,Electronics,0,2049.3,0.0,3634,3,0.0545867787437832,COD,East,7,1,0
3042,2023-01-21 00:00:00+00:00,Apparel,1,756.41,0.0,1204,7,0.5971214413506499,Prepaid,North,3,4,1
2921,2023-01-21 00:00:00+00:00,Footwear,1,470.09,0.0,1193,2,0.006464641155733599,Prepaid,North,1,0,0
41,2023-01-21 00:00:00+00:00,Footwear,1,684.72,0.0,3129,0,0.0,Prepaid,West,7,1,0
3086,2023-01-21 00:00:00+00:00,Apparel,1,3220.97,0.017803244801466403,2251,3,0.07558739517739273,Prepaid,West,1,0,1
1912,2023-01-21 00:00:00+00:00,Apparel,1,206.0,0.0,3386,0,0.0,COD,North,12,1,0
2137,2023-01-21 00:00:00+00:00,Apparel,1,684.16,0.0,3279,1,0.018692228089227384,Prepaid,South,2,1,0
3362,2023-01-21 00:00:00+00:00,Home,0,265.55,0.21791584899213037,4091,0,0.0,Prepaid,North,14,2,0
2189,2023-01-21 00:00:00+00:00,Footwear,1,237.48,0.0,3302,4,0.02334475039024261,Prepaid,South,7,1,0
526,2023-01-21 00:00:00+00:00,Beauty,0,7987.54,0.3944741435054737,1976,2,0.027509900139970025,Prepaid,South,10,0,0
2511,2023-01-21 00:00:00+00:00,Apparel,1,310.65,0.0,2179,3,0.31152059197095444,Prepaid,South,14,10,0
818,2023-01-21 00:00:00+00:00,Apparel,1,1801.88,0.0,3894,3,0.26250465473565404,Prepaid,North,6,5,0
3932,2023-01-21 00:00:00+00:00,Beauty,0,1103.52,0.34876444327535105,3808,2,0.09324064437779217,Prepaid,West,4,3,0
24,2023-01-21 00:00:00+00:00,Apparel,1,1859.87,0.0,2584,0,0.0,Prepaid,West,2,5,0
3008,2023-01-21 00:00:00+00:00,Footwear,1,705.09,0.0,3489,5,0.0419903973129782,Prepaid,North,13,3,0
3758,2023-01-21 00:00:00+00:00,Apparel,1,3260.36,0.0,1760,2,0.04870261475993616,Prepaid,West,7,2,0
911,2023-01-21 00:00:00+00:00,Apparel,1,554.86,0.0,1162,2,0.005865035313729471,Prepaid,West,13,2,1
3483,2023-01-21 00:00:00+00:00,Apparel,1,1469.5,0.0,4125,4,0.1796771884564317,COD,East,2,1,0
7,2023-01-21 00:00:00+00:00,Apparel,1,1062.99,0.0,1828,2,0.5622761573131151,Prepaid,West,13,0,1
4534,2023-01-21 00:00:00+00:00,Apparel,1,15084.53,0.0,2196,4,0.026966815837185198,Prepaid,East,4,3,0
4753,2023-01-21 00:00:00+00:00,Apparel,1,3461.22,0.0,2352,4,0.10626044004343178,Prepaid,South,6,1,1
3662,2023-01-21 00:00:00+00:00,Apparel,1,2305.02,0.0,1567,1,0.500539005298152,Prepaid,West,14,0,1
3201,2023-01-21 00:00:00+00:00,Apparel,1,2131.48,0.23154819634190826,3122,2,0.13039106543447865,Prepaid,South,3,1,0
307,2023-01-21 00:00:00+00:00,Electronics,0,288.97,0.0,4331,0,0.0,Prepaid,South,8,1,0
3582,2023-01-21 00:00:00+00:00,Apparel,1,99.97,0.13410502947922937,2582,2,0.32018369413114756,Prepaid,South,7,1,1
1707,2023-01-21 00:00:00+00:00,Apparel,1,793.29,0.0,2212,3,0.44605387973495597,COD,South,9,0,1
3269,2023-01-21 00:00:00+00:00,Beauty,0,546.54,0.0,4459,1,0.2820053188248623,Prepaid,East,12,3,0
4913,2023-01-21 00:00:00+00:00,Apparel,1,1308.6,0.0,2688,4,0.011224806162971175,COD,West,7,1,0
287,2023-01-21 00:00:00+00:00,Beauty,0,136.72,0.07269626892807686,1803,1,0.3789416898853242,Prepaid,South,8,1,0
2494,2023-01-21 00:00:00+00:00,Apparel,1,3230.28,0.0,1623,4,0.1330631767609829,Prepaid,South,6,0,0
4065,2023-01-22 00:00:00+00:00,Home,0,978.79,0.21211310222583304,2257,2,0.051712511470001596,Prepaid,North,7,1,0
823,2023-01-22 00:00:00+00:00,Footwear,1,1056.62,0.3800598137379537,2890,2,0.3068214544483708,Prepaid,East,8,0,0
4689,2023-01-22 00:00:00+00:00,Electronics,0,90.11,0.0,2087,2,0.08099117358205306,Prepaid,East,8,7,0
3894,2023-01-22 00:00:00+00:00,Electronics,0,1300.49,0.4361524005187666,1469,1,0.5748363519866085,Prepaid,South,13,0,0
2599,2023-01-22 00:00:00+00:00,Electronics,0,1806.54,0.34297558369970693,3568,2,0.13831837729734933,COD,North,9,2,1
2898,2023-01-22 00:00:00+00:00,Apparel,1,3415.61,0.0,4201,4,0.24966894452015978,COD,South,12,0,0
4381,2023-01-22 00:00:00+00:00,Apparel,1,298.77,0.0,3932,0,0.0,COD,West,2,1,0
1840,2023-01-22 00:00:00+00:00,Apparel,1,1227.28,0.4057268831659063,4328,2,0.15134766211674083,Prepaid,East,2,0,0
4259,2023-01-22 00:00:00+00:00,Home,0,114.52,0.056360431948052625,3947,2,0.19451264485999106,COD,North,1,0,0
1702,2023-01-22 00:00:00+00:00,Footwear,1,2438.23,0.0,3479,2,0.4181782401448685,Prepaid,West,7,0,0
3573,2023-01-22 00:00:00+00:00,Footwear,1,1744.31,0.33036477981362056,3023,3,0.3301868143981753,Prepaid,East,9,3,0
2627,2023-01-22 00:00:00+00:00,Apparel,1,3320.61,0.4595373060925737,1968,1,0.2582772966879454,COD,East,1,3,0
1306,2023-01-22 00:00:00+00:00,Footwear,1,304.41,0.0,3615,2,0.08484792503152683,Prepaid,West,12,1,0
4816,2023-01-22 00:00:00+00:00,Apparel,1,583.08,0.0,2988,2,0.17343216254555455,Prepaid,East,12,1,0
1656,2023-01-22 00:00:00+00:00,Apparel,1,1095.4,0.08395694893380173,2680,1,0.5949382360345081,COD,North,2,0,0
4801,2023-01-22 00:00:00+00:00,Apparel,1,1468.29,0.0,1498,4,0.15729470499982495,Prepaid,North,4,2,0
2640,2023-01-22 00:00:00+00:00,Home,0,151.46,0.11112642509722272,1229,1,0.0035146646462780274,COD,West,2,3,1
3461,2023-01-22 00:00:00+00:00,Apparel,1,2193.24,0.0,4224,0,0.0,Prepaid,South,4,0,0
3686,2023-01-22 00:00:00+00:00,Apparel,1,561.85,0.0,2103,3,0.12659008922987924,COD,West,3,1,0
4160,2023-01-22 00:00:00+00:00,Electronics,0,1236.25,0.0,1930,2,0.19337833110757602,Prepaid,South,13,6,0
4015,2023-01-22 00:00:00+00:00,Beauty,0,6001.63,0.0,3694,2,0.11105098679055155,COD,South,1,0,1
299,2023-01-22 00:00:00+00:00,Home,0,1144.51,0.0994025659590322,1556,3,0.4328458861189468,Prepaid,West,8,6,0
27,2023-01-22 00:00:00+00:00,Apparel,1,152.52,0.0,3233,0,0.0,Prepaid,East,5,3,0
448,2023-01-22 00:00:00+00:00,Beauty,0,992.55,0.08116748127996314,3207,3,0.39683148808847524,Prepaid,North,14,0,0
4340,2023-01-22 00:00:00+00:00,Electronics,0,1233.89,0.11280599100769856,1632,0,0.0,Prepaid,North,3,0,0
1666,2023-01-22 00:00:00+00:00,Footwear,1,3853.02,0.2305290285581137,2463,1,0.19705228919820958,Prepaid,North,2,2,0
3615,2023-01-23 00:00:00+00:00,Electronics,0,4062.1,0.15791807325789456,2450,1,0.19769726566360762,Prepaid,West,6,3,0
4532,2023-01-23 00:00:00+00:00,Home,0,1895.11,0.00019829898085350905,2308,3,0.3160274055237776,Prepaid,East,13,4,0
2950,2023-01-23 00:00:00+00:00,Apparel,1,237.61,0.053429661271762824,1612,0,0.0,Prepaid,West,11,3,0
3746,2023-01-23 00:00:00+00:00,Electronics,0,2145.52,0.0,3949,0,0.0,COD,South,1,3,0
4086,2023-01-23 00:00:00+00:00,Apparel,1,723.43,0.0,1480,2,0.021022002276398655,COD,North,10,6,0
2074,2023-01-23 00:00:00+00:00,Apparel,1,284.49,0.0,3699,0,0.0,COD,West,10,0,1
4782,2023-01-23 00:00:00+00:00,Apparel,1,605.8,0.0,4441,3,0.19073881917884594,Prepaid,North,1,2,1
466,2023-01-23 00:00:00+00:00,Apparel,1,705.89,0.3814190480829557,3708,3,0.0204260648342682,Prepaid,South,2,1,0
1624,2023-01-23 00:00:00+00:00,Apparel,1,8174.16,0.17229559271914796,3381,4,0.007209355984302348,COD,East,5,5,0
3380,2023-01-23 00:00:00+00:00,Apparel,1,663.36,0.0,2352,4,0.10677428502628415,Prepaid,South,8,4,0
1104,2023-01-23 00:00:00+00:00,Beauty,0,732.57,0.3075203611361504,1846,1,0.05027751209678879,Prepaid,South,12,3,0
430,2023-01-23 00:00:00+00:00,Apparel,1,2021.75,0.0,2439,2,0.2430032341135738,Prepaid,East,1,0,0
2647,2023-01-23 00:00:00+00:00,Footwear,1,8139.35,0.09414853277145893,2893,1,0.17142996753829368,Prepaid,North,7,1,0
4117,2023-01-23 00:00:00+00:00,Beauty,0,1057.0,0.21671360767295908,2782,1,0.02941194210413171,Prepaid,West,5,0,0
3358,2023-01-23 00:00:00+00:00,Apparel,1,1053.41,0.0,2131,5,0.3862173408111696,Prepaid,West,6,6,0
4804,2023-01-23 00:00:00+00:00,Apparel,1,13947.26,0.0,2780,2,0.00036177929159786706,Prepaid,East,3,1,1
1038,2023-01-23 00:00:00+00:00,Home,0,666.92,0.021504896009969562,2519,3,0.4122044013067795,Prepaid,South,5,0,0
541,2023-01-23 00:00:00+00:00,Electronics,0,1809.44,0.0,3157,1,0.047994182497845275,COD,East,3,2,0
3054,2023-01-23 00:00:00+00:00,Electronics,0,1160.25,0.06178396087197721,3734,3,0.14069390187395048,COD,North,2,3,0
3670,2023-01-23 00:00:00+00:00,Apparel,1,1167.7,0.0,1452,1,0.2575232966502536,Prepaid,East,5,0,0
2312,2023-01-23 00:00:00+00:00,Electronics,0,5856.67,0.0,1285,0,0.0,Prepaid,South,11,0,0
728,2023-01-23 00:00:00+00:00,Apparel,1,469.55,0.0,3651,2,0.24790282922258533,COD,East,6,1,1
1742,2023-01-24 00:00:00+00:00,Home,0,948.93,0.40417585236809284,3078,0,0.0,Prepaid,North,5,0,0
3833,2023-01-24 00:00:00+00:00,Electronics,0,3006.31,0.0,1163,1,0.0617128319787426,Prepaid,North,12,0,0
2723,2023-01-24 00:00:00+00:00,Home,0,864.58,0.0,3589,1,0.03243412702749765,Prepaid,West,10,14,0
2246,2023-01-24 00:00:00+00:00,Footwear,1,470.55,0.0,3383,0,0.0,COD,West,8,2,0
4110,2023-01-24 00:00:00+00:00,Apparel,1,709.04,0.0,2926,1,0.3741568756122023,Prepaid,East,1,0,0
1883,2023-01-24 00:00:00+00:00,Home,0,17859.51,0.0,2124,2,0.016013243733815796,COD,North,4,7,0
1723,2023-01-24 00:00:00+00:00,Beauty,0,786.88,0.41664772161173647,1175,4,0.13650655336992554,Prepaid,South,13,1,0
479,2023-01-24 00:00:00+00:00,Home,0,1380.23,0.0,1516,2,0.011202924055690643,COD,West,2,1,0
210,2023-01-24 00:00:00+00:00,Apparel,1,1025.26,0.0,3168,4,0.21904490959321957,COD,West,14,5,0
4337,2023-01-24 00:00:00+00:00,Electronics,0,968.26,0.0,2688,1,0.06724969230113316,COD,South,14,7,0
3751,2023-01-24 00:00:00+00:00,Electronics,0,2011.82,0.3250323748028665,4139,1,0.1747629403058049,Prepaid,South,10,4,0
3490,2023-01-24 00:00:00+00:00,Beauty,0,2663.78,0.24424146225749377,2422,3,0.0006364843581707053,Prepaid,North,10,6,0
4309,2023-01-24 00:00:00+00:00,Footwear,1,681.29,0.0,3071,2,0.19976763145122783,Prepaid,North,13,2,0
82,2023-01-24 00:00:00+00:00,Home,0,1688.68,0.7202373435366035,4288,2,0.21905229907604296,Prepaid,North,7,2,0
3819,2023-01-24 00:00:00+00:00,Beauty,0,2968.67,0.0,2025,3,0.12602568721551788,COD,West,9,2,0
2701,2023-01-24 00:00:00+00:00,Electronics,0,473.31,0.0,1153,3,0.5355849447013401,COD,South,14,11,0
1293,2023-01-24 00:00:00+00:00,Apparel,1,436.34,0.0025847570282292454,1935,4,0.5323253828399036,COD,West,10,1,1
4106,2023-01-24 00:00:00+00:00,Home,0,182.12,0.21192266222748884,4298,1,0.20052658065199638,Prepaid,West,14,2,0
327,2023-01-24 00:00:00+00:00,Apparel,1,598.77,0.0,3475,1,0.16079405312593628,COD,South,4,2,0
2803,2023-01-24 00:00:00+00:00,Home,0,1926.46,0.22590247157338458,2931,2,0.07530876130605939,Prepaid,East,2,0,0
344,2023-01-24 00:00:00+00:00,Apparel,1,1936.84,0.0,3850,0,0.0,Prepaid,South,14,0,0
4111,2023-01-24 00:00:00+00:00,Electronics,0,1084.05,0.006092028325739171,1942,0,0.0,Prepaid,East,6,3,1
4876,2023-01-25 00:00:00+00:00,Home,0,5834.2,0.0,1953,2,0.25786248728136874,COD,South,2,1,0
2378,2023-01-25 00:00:00+00:00,Apparel,1,1134.06,0.2584719141282326,3179,2,0.06349637236822044,COD,North,5,0,0
885,2023-01-25 00:00:00+00:00,Home,0,3273.75,0.018261276777925217,1159,1,0.3609823236717396,Prepaid,South,6,8,0
1722,2023-01-25 00:00:00+00:00,Electronics,0,2553.5,0.0,1477,1,0.5580217678875933,COD,West,13,1,0
1573,2023-01-25 00:00:00+00:00,Beauty,0,1231.49,0.0,1254,2,0.137535026010233,COD,East,4,0,0
3667,2023-01-25 00:00:00+00:00,Electronics,0,5197.23,0.0,2009,0,0.0,Prepaid,North,2,0,0
3019,2023-01-25 00:00:00+00:00,Footwear,1,1911.66,0.0,4254,2,0.0398374894004741,COD,North,11,4,0
3022,2023-01-25 00:00:00+00:00,Home,0,626.62,0.0,2788,4,0.20243501976229525,Prepaid,East,13,2,0
338,2023-01-25 00:00:00+00:00,Home,0,1511.76,0.0,1574,1,0.1703135901487344,Prepaid,East,12,9,0
882,2023-01-25 00:00:00+00:00,Footwear,1,1129.01,0.0,3977,2,0.10251198260938175,Prepaid,North,3,1,0
1411,2023-01-25 00:00:00+00:00,Footwear,1,1355.0,0.37143736016008033,1345,2,0.10787571429030551,COD,South,9,1,1
2398,2023-01-25 00:00:00+00:00,Apparel,1,1233.67,0.0,4183,2,0.08725623927588443,COD,West,5,1,0
3113,2023-01-25 00:00:00+00:00,Electronics,0,2260.67,0.0,3096,1,0.03800814077418309,COD,North,12,4,0
2393,2023-01-25 00:00:00+00:00,Electronics,0,603.77,0.0865901614331204,4147,5,0.04211964429697681,Prepaid,North,2,2,0
2377,2023-01-25 00:00:00+00:00,Apparel,1,4491.22,0.07386345768156222,2550,4,0.07492525990902214,COD,North,6,3,1
4385,2023-01-25 00:00:00+00:00,Beauty,0,826.84,0.0,2319,0,0.0,COD,East,7,0,0
4659,2023-01-25 00:00:00+00:00,Footwear,1,1286.23,0.38819261426463825,3220,1,0.15687596031848633,Prepaid,North,10,2,0
3756,2023-01-25 00:00:00+00:00,Apparel,1,1010.76,0.04555149650879228,2032,1,0.2106013598661672,Prepaid,North,7,0,0
3601,2023-01-25 00:00:00+00:00,Apparel,1,507.63,0.1147413637808917,1193,2,0.05873602585625246,COD,West,5,0,0
1384,2023-01-25 00:00:00+00:00,Apparel,1,2756.15,0.0,4447,0,0.0,Prepaid,West,8,0,0
3900,2023-01-25 00:00:00+00:00,Apparel,1,1182.64,0.0,1877,3,0.009422155420084434,Prepaid,South,11,2,0
1304,2023-01-25 00:00:00+00:00,Electronics,0,1672.07,0.0,1728,0,0.0,Prepaid,West,13,3,0
2132,2023-01-25 00:00:00+00:00,Beauty,0,672.77,0.28568747818951207,2684,1,0.1480381400773809,COD,South,4,6,0
1852,2023-01-25 00:00:00+00:00,Beauty,0,105.98,0.23916858340051408,3205,1,0.01631174605103696,Prepaid,East,5,2,0
808,2023-01-25 00:00:00+00:00,Beauty,0,905.91,0.0,2135,0,0.0,Prepaid,East,3,2,1
569,2023-01-25 00:00:00+00:00,Home,0,863.2,0.47809843233539573,2459,1,0.25206115911023835,COD,North,6,0,0
2653,2023-01-25 00:00:00+00:00,Apparel,1,574.69,0.0,1053,1,0.1996119797702854,COD,West,6,0,0
1159,2023-01-25 00:00:00+00:00,Apparel,1,1072.72,0.2311965692758574,1811,2,0.33624082100813735,COD,South,1,0,0
